"work_year","experience_level","employment_type","job_title","salary","salary_currency","salary_in_usd","employee_residence","remote_ratio","company_location","company_size"
2024,"SE","FT","Applied Scientist",136000,"USD",136000,"US",0,"US","L"
2024,"EX","FT","Data Engineer",258500,"USD",258500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",200000,"USD",200000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",98400,"USD",98400,"US",0,"US","M"
2024,"SE","FT","Data Engineer",230000,"USD",230000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",240000,"USD",240000,"US",0,"US","M"
2024,"MI","FT","Data Scientist",73100,"USD",73100,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",221000,"USD",221000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",204500,"USD",204500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Infrastructure Engineer",158900,"USD",158900,"US",100,"US","M"
2024,"EX","FT","Head of Data",182000,"USD",182000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",105700,"USD",105700,"US",0,"US","L"
2023,"SE","FT","Data Scientist",120000,"USD",120000,"CA",0,"CA","M"
2023,"SE","FT","Data Engineer",160000,"USD",160000,"US",0,"US","M"
2023,"SE","FT","Data Operations Engineer",238530,"USD",238530,"US",0,"US","M"
2023,"SE","FT","Business Intelligence Analyst",171050,"USD",171050,"US",100,"US","M"
2023,"SE","FT","Data Analyst",153600,"USD",153600,"US",0,"US","M"
2023,"SE","FT","Business Intelligence Engineer",156400,"USD",156400,"US",0,"US","M"
2023,"MI","FT","Data Engineer",150000,"USD",150000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",129000,"USD",129000,"US",0,"US","M"
2022,"SE","FT","ML Engineer",240000,"USD",240000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",272400,"USD",272400,"US",0,"US","M"
2023,"MI","FT","Data Manager",115500,"USD",115500,"US",0,"US","M"
2023,"SE","FT","Research Engineer",130000,"USD",130000,"US",0,"US","M"
2023,"SE","FT","Research Scientist",303050,"USD",303050,"US",0,"US","M"
2023,"SE","FT","Data Engineer",168400,"USD",168400,"US",0,"US","M"
2024,"MI","FT","Data Analytics Manager",99000,"USD",99000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",166000,"USD",166000,"US",0,"US","M"
2022,"SE","FT","Data Analyst",150075,"USD",150075,"US",100,"US","M"
2023,"SE","FT","Data Science Manager",120000,"USD",120000,"US",0,"US","M"
2023,"EN","FT","Data Analyst",38393,"GBP",47238,"AU",0,"AU","M"
2024,"SE","FT","Analytics Engineer",234200,"USD",234200,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",142200,"USD",142200,"US",0,"US","M"
2023,"SE","FT","Data Engineer",162000,"USD",162000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",170700,"USD",170700,"US",0,"US","M"
2023,"MI","FT","Applied Scientist",222200,"USD",222200,"US",0,"US","L"
2023,"SE","FT","Data Analyst",125000,"USD",125000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",187158,"USD",187158,"US",0,"US","M"
2024,"SE","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",208200,"USD",208200,"US",100,"US","M"
2024,"SE","FT","Data Engineer",165000,"USD",165000,"US",100,"US","M"
2024,"SE","FT","Applied Scientist",285200,"USD",285200,"US",100,"US","M"
2024,"SE","FT","Data Scientist",190000,"USD",190000,"US",100,"US","M"
2024,"SE","FT","ML Engineer",220000,"USD",220000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",153000,"USD",153000,"CA",0,"CA","M"
2023,"SE","FT","Data Engineer",132192,"USD",132192,"US",100,"US","M"
2023,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M"
2023,"SE","FT","Computer Vision Engineer",235000,"USD",235000,"US",0,"US","M"
2020,"MI","FT","Data Engineer",88000,"GBP",112872,"GB",50,"GB","L"
2023,"SE","FT","Machine Learning Engineer",309000,"USD",309000,"US",0,"US","M"
2024,"SE","FT","ETL Developer",99500,"USD",99500,"US",0,"US","M"
2024,"MI","FT","Business Intelligence Engineer",65000,"USD",65000,"US",100,"US","M"
2023,"SE","FT","Analytics Engineer",140000,"USD",140000,"CA",100,"CA","M"
2024,"SE","FT","Data Architect",169767,"USD",169767,"NZ",0,"NZ","M"
2024,"SE","FT","Data Scientist",190000,"USD",190000,"CA",0,"CA","M"
2023,"SE","FT","Data Scientist",114000,"USD",114000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",120000,"USD",120000,"GB",0,"GB","M"
2023,"SE","FT","Data Engineer",167580,"USD",167580,"US",0,"US","M"
2023,"MI","FT","Data Analyst",103200,"USD",103200,"US",0,"US","M"
2022,"SE","FT","Lead Data Scientist",28500,"EUR",29944,"PT",50,"PT","S"
2023,"SE","FT","Machine Learning Engineer",170000,"USD",170000,"US",100,"US","M"
2023,"MI","FT","Data Architect",90000,"USD",90000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",179000,"USD",179000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",109400,"USD",109400,"US",0,"US","M"
2023,"SE","FT","Data Scientist",155600,"USD",155600,"US",0,"US","M"
2024,"SE","FT","Data Engineer",106500,"USD",106500,"US",0,"US","M"
2022,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M"
2023,"SE","FT","Data Architect",174500,"USD",174500,"US",0,"US","M"
2023,"EX","FT","Data Engineer",286000,"USD",286000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",175000,"USD",175000,"US",0,"US","M"
2024,"MI","FT","Data Engineer",41157,"GBP",51446,"GB",0,"GB","M"
2022,"SE","FT","Data Analyst",35000,"EUR",36773,"ES",0,"ES","M"
2023,"SE","FT","Data Architect",213600,"USD",213600,"US",0,"US","M"
2024,"EN","CT","AI Research Scientist",80000,"EUR",88888,"DE",0,"DE","L"
2023,"MI","FT","Data Analyst",69570,"USD",69570,"US",0,"US","M"
2024,"SE","FT","Data Scientist",123000,"USD",123000,"US",0,"US","M"
2024,"SE","FT","Research Scientist",159300,"USD",159300,"US",0,"US","M"
2024,"EN","FT","Data Operations Analyst",70000,"USD",70000,"US",100,"US","M"
2023,"SE","FT","Business Intelligence Engineer",247500,"USD",247500,"US",0,"US","M"
2022,"MI","FT","Data Analyst",124000,"USD",124000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",204500,"USD",204500,"US",0,"US","M"
2023,"MI","FT","Data Scientist",131200,"USD",131200,"US",100,"US","M"
2024,"MI","FT","Data Scientist",151000,"USD",151000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",210000,"USD",210000,"US",100,"US","M"
2023,"EX","FT","Data Engineer",125000,"USD",125000,"US",0,"US","M"
2023,"MI","FT","Data Scientist",73100,"USD",73100,"US",0,"US","M"
2023,"SE","FT","Data Engineer",185900,"USD",185900,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",142000,"USD",142000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",115300,"USD",115300,"US",100,"US","M"
2023,"SE","FT","Data Engineer",331640,"USD",331640,"US",0,"US","M"
2024,"MI","FT","Data Engineer",140250,"USD",140250,"US",100,"US","M"
2023,"SE","FT","ETL Developer",111400,"USD",111400,"US",0,"US","M"
2023,"SE","FT","Data Scientist",136742,"USD",136742,"US",0,"US","M"
2024,"SE","FT","Data Architect",130000,"USD",130000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",75000,"USD",75000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",176080,"USD",176080,"US",100,"US","M"
2023,"MI","FT","Applied Scientist",179000,"USD",179000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",317070,"USD",317070,"US",0,"US","M"
2024,"MI","FT","Data Analyst",105000,"USD",105000,"US",0,"US","M"
2023,"MI","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",60000,"EUR",64781,"ES",0,"ES","M"
2022,"MI","FT","Data Operations Engineer",100000,"USD",100000,"US",100,"US","M"
2024,"MI","FT","MLOps Engineer",106500,"USD",106500,"CA",0,"CA","M"
2023,"SE","FT","Data Analyst",144100,"USD",144100,"US",100,"US","M"
2023,"MI","FT","Data Scientist",65000,"GBP",79976,"GB",100,"GB","M"
2023,"EN","FT","Data Engineer",92700,"USD",92700,"US",100,"US","M"
2023,"SE","FT","Data Engineer",95000,"USD",95000,"US",100,"US","M"
2024,"SE","FT","Data Engineer",38000,"GBP",47500,"GB",100,"GB","M"
2023,"SE","FT","Data Analyst",118000,"USD",118000,"US",100,"US","M"
2024,"MI","FT","Data Engineer",150000,"USD",150000,"US",100,"US","M"
2024,"MI","FT","Data Science",80000,"USD",80000,"US",100,"US","M"
2024,"MI","FT","Data Engineer",41105,"GBP",51381,"US",0,"US","M"
2024,"MI","FT","Data Engineer",235000,"USD",235000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",179000,"USD",179000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",71400,"USD",71400,"US",0,"US","M"
2023,"SE","FT","Data Scientist",104000,"USD",104000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",140000,"USD",140000,"US",0,"US","M"
2023,"SE","FT","BI Analyst",202000,"USD",202000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",155000,"USD",155000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",178500,"USD",178500,"US",0,"US","M"
2023,"SE","FT","Data Scientist",134236,"USD",134236,"US",0,"US","M"
2022,"SE","FT","Analytics Engineer",130000,"USD",130000,"US",100,"US","M"
2023,"MI","FT","Data Scientist",135700,"USD",135700,"US",0,"US","M"
2023,"MI","FT","Data Manager",93000,"USD",93000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",160000,"USD",160000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",185900,"USD",185900,"US",0,"US","M"
2023,"SE","FT","Data Analyst",75000,"GBP",92280,"GB",0,"GB","M"
2023,"EN","FT","Data Scientist",85000,"USD",85000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",95000,"USD",95000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",129300,"USD",129300,"US",0,"US","M"
2024,"MI","FT","Data Scientist",93300,"USD",93300,"US",0,"US","M"
2022,"MI","FT","Data Engineer",70000,"EUR",73546,"GR",100,"GR","M"
2023,"SE","FT","Business Intelligence Developer",140000,"USD",140000,"CA",0,"CA","M"
2023,"MI","FT","Data Analytics Manager",140000,"USD",140000,"US",0,"US","M"
2022,"MI","FT","ETL Developer",50000,"EUR",52533,"GR",0,"GR","M"
2024,"SE","FT","Data Engineer",132000,"USD",132000,"US",0,"US","M"
2023,"SE","FT","Data Architect",95500,"USD",95500,"US",0,"US","M"
2024,"EN","FT","Data Analyst",85000,"USD",85000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",134500,"USD",134500,"US",100,"US","M"
2023,"SE","FT","Data Engineer",174350,"USD",174350,"US",100,"US","M"
2023,"SE","FT","Data Analyst",120000,"USD",120000,"US",100,"US","M"
2020,"MI","FT","Data Engineer",61500,"EUR",70139,"FR",50,"FR","L"
2023,"MI","FT","Data Analyst",121000,"USD",121000,"US",0,"US","M"
2024,"MI","FT","Data Engineer",123000,"USD",123000,"US",0,"US","M"
2022,"SE","FT","ETL Developer",250000,"USD",250000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",105300,"USD",105300,"US",0,"US","M"
2024,"SE","FT","ML Engineer",250000,"USD",250000,"US",0,"US","M"
2021,"EN","FT","Data Analyst",50000,"USD",50000,"US",100,"US","M"
2024,"SE","FT","Data Analyst",100000,"USD",100000,"IE",0,"IE","M"
2024,"EX","FT","AI Engineer",107730,"USD",107730,"CA",0,"CA","M"
2021,"MI","FT","Data Engineer",110000,"USD",110000,"US",100,"US","L"
2024,"SE","FT","Research Scientist",440000,"USD",440000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",110000,"USD",110000,"US",0,"US","M"
2024,"EX","FT","Head of Data",150000,"USD",150000,"US",0,"US","M"
2021,"MI","FT","Big Data Engineer",18000,"USD",18000,"MD",0,"MD","S"
2023,"MI","FT","AI Engineer",175000,"USD",175000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",204500,"USD",204500,"US",0,"US","M"
2023,"SE","FT","Research Engineer",107100,"USD",107100,"US",0,"US","M"
2023,"MI","FT","Data Analyst",43000,"EUR",46426,"SI",0,"SI","M"
2023,"SE","FT","Research Scientist",278700,"USD",278700,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",300000,"USD",300000,"US",0,"US","M"
2024,"SE","FT","Research Engineer",100000,"USD",100000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",161000,"USD",161000,"US",0,"US","M"
2023,"EX","FT","Data Manager",80000,"USD",80000,"US",0,"US","M"
2024,"SE","FT","Business Intelligence Analyst",55000,"GBP",68750,"GB",0,"GB","M"
2023,"MI","FT","Machine Learning Engineer",200000,"USD",200000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",122000,"USD",122000,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",110000,"USD",110000,"CA",0,"CA","M"
2022,"SE","FT","Data Engineer",138750,"USD",138750,"US",100,"US","M"
2023,"SE","FT","Data Scientist",130000,"USD",130000,"US",0,"US","M"
2023,"EN","FT","Data Engineer",85000,"USD",85000,"US",100,"US","M"
2024,"SE","FT","Machine Learning Engineer",240500,"USD",240500,"US",0,"US","M"
2023,"SE","FT","Data Architect",204000,"USD",204000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",129300,"USD",129300,"US",0,"US","M"
2023,"SE","FT","Data Scientist",130000,"USD",130000,"US",0,"US","M"
2024,"SE","FT","Research Engineer",146000,"USD",146000,"US",0,"US","M"
2023,"MI","FT","Data Analyst",58161,"USD",58161,"US",0,"US","M"
2023,"MI","FT","Data Analyst",70000,"USD",70000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",209300,"USD",209300,"US",100,"US","M"
2023,"SE","FT","Research Scientist",150000,"USD",150000,"US",0,"US","M"
2023,"SE","FT","Business Intelligence Engineer",204500,"USD",204500,"US",100,"US","M"
2023,"SE","FT","Data Engineer",137200,"USD",137200,"US",100,"US","M"
2024,"SE","FT","Cloud Database Engineer",170375,"USD",170375,"US",100,"US","M"
2024,"SE","FT","Machine Learning Engineer",199200,"USD",199200,"US",0,"US","M"
2023,"SE","FT","Research Scientist",248100,"USD",248100,"US",0,"US","M"
2024,"MI","FT","Data Analyst",52100,"USD",52100,"US",0,"US","M"
2023,"SE","FT","Data Scientist",160000,"USD",160000,"US",100,"US","M"
2023,"MI","FT","Data Analytics Manager",155000,"USD",155000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",170000,"USD",170000,"US",100,"US","M"
2024,"EN","PT","Data Scientist",133000,"USD",133000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",90000,"GBP",110820,"GB",0,"GB","M"
2024,"MI","FT","Machine Learning Engineer",126400,"USD",126400,"US",100,"US","M"
2023,"SE","FT","Data Analyst",93919,"USD",93919,"US",100,"US","M"
2024,"MI","FT","Applied Scientist",222200,"USD",222200,"US",0,"US","L"
2023,"SE","FT","Data Management Specialist",110000,"USD",110000,"US",0,"US","M"
2023,"SE","FT","Research Engineer",385000,"USD",385000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",164000,"USD",164000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",130000,"USD",130000,"US",0,"US","M"
2024,"MI","FT","Data Scientist",73000,"USD",73000,"US",0,"US","M"
2024,"MI","FT","Data Engineer",90800,"USD",90800,"US",0,"US","M"
2024,"SE","FT","Data Modeler",92190,"USD",92190,"CA",0,"CA","M"
2023,"SE","FT","Data Scientist",127300,"USD",127300,"US",0,"US","L"
2024,"SE","FT","Data Operations Specialist",55720,"USD",55720,"US",100,"US","M"
2024,"MI","FT","Applied Scientist",222200,"USD",222200,"US",0,"US","L"
2022,"MI","FT","Research Scientist",120000,"EUR",126080,"DE",0,"DE","S"
2024,"SE","FT","Data Architect",363000,"USD",363000,"US",0,"US","M"
2024,"MI","FT","Data Developer",95000,"USD",95000,"US",0,"US","M"
2024,"MI","FT","Research Scientist",151800,"USD",151800,"US",0,"US","M"
2023,"MI","FT","Data Analyst",100000,"USD",100000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",146900,"USD",146900,"US",0,"US","M"
2023,"MI","FT","Data Engineer",154000,"USD",154000,"US",0,"US","M"
2023,"MI","FT","Applied Machine Learning Engineer",130000,"USD",130000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",198800,"USD",198800,"US",0,"US","M"
2024,"EN","FT","Research Analyst",200000,"USD",200000,"US",0,"US","M"
2023,"MI","FT","Data Architect",106500,"USD",106500,"US",0,"US","M"
2023,"SE","FT","Data Scientist",210000,"USD",210000,"US",100,"US","M"
2023,"SE","FT","Applied Scientist",184000,"USD",184000,"US",100,"US","M"
2023,"EN","FT","AI Developer",130000,"USD",130000,"US",100,"US","L"
2024,"EX","FT","Data Scientist",246100,"USD",246100,"US",0,"US","M"
2024,"MI","FT","Data Engineer",155000,"USD",155000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",85000,"USD",85000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",167000,"USD",167000,"US",100,"US","M"
2024,"SE","FT","Business Intelligence Analyst",123000,"USD",123000,"US",100,"US","M"
2024,"SE","FT","Data Scientist",212000,"USD",212000,"US",0,"US","M"
2024,"EN","FT","Machine Learning Engineer",157900,"USD",157900,"CA",100,"CA","M"
2024,"SE","FT","Research Scientist",146000,"USD",146000,"US",0,"US","M"
2024,"MI","FT","Data Analytics Consultant",66100,"USD",66100,"US",0,"US","M"
2022,"SE","FT","Data Engineer",135000,"USD",135000,"US",0,"US","M"
2022,"EN","FT","BI Data Analyst",57000,"USD",57000,"US",100,"US","L"
2022,"EN","FT","Data Scientist",124234,"USD",124234,"US",0,"US","M"
2023,"SE","FT","Applied Scientist",216000,"USD",216000,"US",100,"US","M"
2024,"EN","FT","Data Scientist",58400,"USD",58400,"US",0,"US","M"
2023,"SE","FT","Data Analyst",180000,"USD",180000,"US",100,"US","M"
2024,"MI","FT","Research Engineer",240960,"USD",240960,"US",0,"US","M"
2023,"EN","FT","Data Analyst",75000,"GBP",92280,"GB",0,"GB","M"
2024,"SE","FT","Machine Learning Engineer",155000,"USD",155000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",233200,"USD",233200,"US",0,"US","M"
2022,"MI","FT","Analytics Engineer",78000,"USD",78000,"BR",100,"BR","M"
2024,"SE","FT","Data Engineer",110000,"USD",110000,"US",0,"US","M"
2024,"SE","FT","AI Engineer",120000,"GBP",150000,"GB",100,"GB","M"
2023,"SE","FT","Data Scientist",198200,"USD",198200,"US",100,"US","M"
2023,"SE","FT","Applied Scientist",222200,"USD",222200,"US",0,"US","L"
2024,"SE","FT","Data Engineer",260000,"USD",260000,"US",0,"US","M"
2023,"SE","FT","Research Engineer",150000,"USD",150000,"US",0,"US","M"
2023,"MI","FT","Decision Scientist",142200,"USD",142200,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",140100,"USD",140100,"US",0,"US","M"
2023,"SE","FT","Data Scientist",209450,"USD",209450,"US",100,"US","M"
2024,"EN","FT","Machine Learning Engineer",47840,"USD",47840,"US",0,"US","M"
2023,"SE","FT","Data Engineer",94000,"USD",94000,"US",100,"US","M"
2023,"MI","FT","Data Scientist",150000,"USD",150000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",135000,"USD",135000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",258700,"USD",258700,"US",0,"US","M"
2024,"SE","FT","Data Analyst",145000,"USD",145000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",162000,"USD",162000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",178000,"USD",178000,"CA",0,"CA","M"
2024,"SE","FT","Data Scientist",139500,"USD",139500,"US",0,"US","M"
2024,"SE","FT","Data Architect",187370,"USD",187370,"US",0,"US","M"
2024,"EN","FT","Data Management Analyst",75000,"USD",75000,"US",0,"US","M"
2023,"MI","FT","Data Specialist",70000,"USD",70000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",180000,"USD",180000,"US",0,"US","M"
2024,"MI","FT","Data Engineer",70000,"USD",70000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",169000,"USD",169000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",160000,"USD",160000,"US",0,"US","M"
2023,"MI","FT","Business Intelligence Engineer",185000,"USD",185000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",127075,"USD",127075,"US",100,"US","M"
2023,"SE","FT","Data Engineer",101570,"USD",101570,"US",100,"US","M"
2023,"SE","FT","Data Engineer",170000,"USD",170000,"US",0,"US","M"
2023,"EN","FT","BI Data Engineer",60000,"USD",60000,"US",100,"US","M"
2023,"MI","FT","Data Engineer",125000,"USD",125000,"US",0,"US","M"
2024,"EN","FT","Data Analyst",82000,"USD",82000,"US",100,"US","M"
2021,"MI","FT","Data Analytics Engineer",110000,"USD",110000,"US",100,"US","L"
2023,"EX","FT","Data Scientist",200000,"USD",200000,"US",0,"US","M"
2023,"SE","FT","Applied Scientist",260000,"USD",260000,"US",0,"US","L"
2023,"EN","FT","MLOps Engineer",133000,"USD",133000,"US",0,"US","M"
2024,"SE","FT","Analytics Engineer",154100,"USD",154100,"US",0,"US","M"
2024,"MI","FT","Data Scientist",70000,"USD",70000,"US",0,"US","M"
2023,"SE","FT","Business Intelligence Engineer",79600,"USD",79600,"US",0,"US","L"
2023,"SE","FT","Data Engineer",180000,"USD",180000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",142352,"USD",142352,"US",0,"US","M"
2023,"SE","FT","Data Scientist",125000,"USD",125000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",130000,"USD",130000,"US",100,"US","M"
2023,"MI","FT","Data Scientist",136000,"USD",136000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",144000,"USD",144000,"US",100,"US","M"
2024,"SE","FT","BI Analyst",110000,"USD",110000,"US",0,"US","M"
2024,"SE","FT","Data Science Consultant",112000,"USD",112000,"US",0,"US","M"
2024,"SE","FT","Data Integration Engineer",100000,"USD",100000,"US",0,"US","M"
